county,county_name,exposure_grp_mem_county,exposure_grp_mem_high_county,bias_grp_mem_county,bias_grp_mem_high_county
29199,"Scotland, Missouri",0.92584997,1.05884,-0.024119999,-0.20029999
29201,"Scott, Missouri",0.78596997,0.96662998,0.034480002,-0.27638999
29203,"Shannon, Missouri",0.74576998,0.85852998,-0.00307,-0.27520999
29205,"Shelby, Missouri",0.97597998,1.09706,0.00554,-0.18268999
29207,"Stoddard, Missouri",0.86769003,0.97882003,0.00347,-0.29629001
29209,"Stone, Missouri",0.89775002,1.04186,-0.00455,-0.22356001
29211,"Sullivan, Missouri",0.97808999,1.11472,0.038279999,-0.14497
29213,"Taney, Missouri",0.86611998,1.0226001,0.06594,-0.22733
29215,"Texas, Missouri",0.69240999,0.82020998,0.023429999,-0.21611001
29217,"Vernon, Missouri",0.92818999,1.02018,0.095559999,-0.22781999
29219,"Warren, Missouri",1.08743,1.21703,0.082769997,-0.14184
29221,"Washington, Missouri",0.81020999,0.92451,0.070419997,-0.23906
29223,"Wayne, Missouri",0.73909003,0.82977998,0.02462,-0.29462001
29225,"Webster, Missouri",0.92342001,1.0563,-0.00343,-0.22366001
29227,"Worth, Missouri",1.04144,1.15333,-0.00097,-0.14274
29229,"Wright, Missouri",0.69047999,0.82211,-0.01536,-0.26196
29510,"St. Louis City, Missouri",0.90307999,1.4188,0.15979999,-0.12672
30001,"Beaverhead, Montana",0.96385002,1.1027,0.0054,-0.16899
30003,"Big Horn, Montana",0.49046001,0.75791001,0.14629,-0.21997
30005,"Blaine, Montana",0.42728999,0.83713001,0.02121,-0.21171001
30007,"Broadwater, Montana",0.95134002,1.1292599,0.05232,-0.14796001
30009,"Carbon, Montana",1.0990601,1.23851,0.0093,-0.13445
30011,"Carter, Montana",,,,
30013,"Cascade, Montana",0.93067002,1.09425,0.12630001,-0.17647
30015,"Chouteau, Montana",0.91627002,1.06133,-0.029589999,-0.17275
30017,"Custer, Montana",1.09413,1.14973,0.037939999,-0.15563001
30019,"Daniels, Montana",1.07139,1.15045,-0.062320001,-0.14144
30021,"Dawson, Montana",1.08479,1.1669101,0.030309999,-0.16852
30023,"Deer Lodge, Montana",0.74270999,0.96508998,0.02031,-0.22781
30025,"Fallon, Montana",1.13664,1.21608,0.00087,-0.13474999
30027,"Fergus, Montana",0.92202002,1.08839,0.075329997,-0.15026
30029,"Flathead, Montana",0.92044002,1.13556,0.079340003,-0.18579
30031,"Gallatin, Montana",1.19912,1.3575701,0.0022,-0.14817999
30033,"Garfield, Montana",,,,
30035,"Glacier, Montana",0.41464001,0.70894998,0.038869999,-0.25724
30039,"Granite, Montana",0.98888999,1.16089,-0.00751,-0.14409
30041,"Hill, Montana",0.67629999,0.92641997,0.089259997,-0.23352
30043,"Jefferson, Montana",1.05632,1.1855201,0.030339999,-0.14407
30045,"Judith Basin, Montana",,,,
30047,"Lake, Montana",0.67903,0.94835001,0.068340003,-0.18951
30049,"Lewis and Clark, Montana",1.03918,1.18933,0.11413,-0.16362
30051,"Liberty, Montana",,,,
30053,"Lincoln, Montana",0.78077,0.93304998,0.053739998,-0.17995
30055,"McCone, Montana",1.0428801,1.1508,-0.042959999,-0.10334
30057,"Madison, Montana",1.0430599,1.25699,-0.052069999,-0.11516
30059,"Meagher, Montana",0.87162,1.0695,-0.02204,-0.14365
30061,"Mineral, Montana",0.85061002,1.04369,0.028999999,-0.14033
30063,"Missoula, Montana",1.04245,1.24235,0.047260001,-0.15566
30065,"Musselshell, Montana",0.90600997,1.0292799,-0.00841,-0.18162
30067,"Park, Montana",1.0374,1.23584,0.044259999,-0.16044
30071,"Phillips, Montana",0.97254002,1.06283,-0.045060001,-0.18759
30073,"Pondera, Montana",0.83399999,1.0589,-0.037489999,-0.1908
30075,"Powder River, Montana",,,,
30077,"Powell, Montana",0.82213998,0.97916001,0.044289999,-0.14849
30079,"Prairie, Montana",,,,
30081,"Ravalli, Montana",0.92313999,1.12475,0.030309999,-0.15555
30083,"Richland, Montana",1.16693,1.27455,0.063600004,-0.12032
30085,"Roosevelt, Montana",0.60158998,0.86905998,0.13602,-0.27566999
30087,"Rosebud, Montana",0.72913998,1.04233,0.027349999,-0.15546
30089,"Sanders, Montana",0.80882001,0.98101002,0.03548,-0.20900001
30091,"Sheridan, Montana",1.0889601,1.21947,-0.00548,-0.1367
30093,"Silver Bow, Montana",0.83397001,0.97978002,0.13573,-0.22950999
30095,"Stillwater, Montana",1.1772799,1.2542599,0.00789,-0.10909
30097,"Sweet Grass, Montana",1.10963,1.20863,0.015969999,-0.1213
30099,"Teton, Montana",0.97008002,1.10532,-0.031440001,-0.16068
30101,"Toole, Montana",0.82924002,1.02754,0.023569999,-0.18446
30105,"Valley, Montana",1.19396,1.2954,0.033440001,-0.13499001
30107,"Wheatland, Montana",,,,
30111,"Yellowstone, Montana",1.02679,1.187,0.11075,-0.16876
31001,"Adams, Nebraska",1.01109,1.17872,0.12114,-0.20751999
31003,"Antelope, Nebraska",1.1321,1.27517,-0.02012,-0.11958
31011,"Boone, Nebraska",1.2241499,1.34948,-0.01081,-0.12585001
31013,"Box Butte, Nebraska",0.98264998,1.10356,0.07976,-0.16314
31015,"Boyd, Nebraska",1.17416,1.30925,0.032669999,-0.10462
31017,"Brown, Nebraska",0.95186001,1.13222,0.00731,-0.17677
31019,"Buffalo, Nebraska",1.1645499,1.31179,0.072209999,-0.16243
31021,"Burt, Nebraska",1.1021301,1.28039,0.01193,-0.14138
31023,"Butler, Nebraska",1.1930701,1.31723,0.02664,-0.14349
31025,"Cass, Nebraska",1.19414,1.32046,0.00568,-0.10945
31027,"Cedar, Nebraska",1.2562799,1.36672,-0.02368,-0.10615
31029,"Chase, Nebraska",1.17803,1.3056099,0.050500002,-0.11806
31031,"Cherry, Nebraska",0.94106001,1.12883,0.00738,-0.1209
31033,"Cheyenne, Nebraska",1.14333,1.26202,0.04724,-0.15387
31035,"Clay, Nebraska",1.15996,1.30679,0.030680001,-0.12525
31037,"Colfax, Nebraska",0.87717003,1.22386,0.20496,-0.14522
31039,"Cuming, Nebraska",1.1800801,1.32183,0.038929999,-0.14531
31041,"Custer, Nebraska",1.03803,1.19565,0.022290001,-0.14995
31043,"Dakota, Nebraska",0.87928998,1.1063,0.1173,-0.17834
31045,"Dawes, Nebraska",1.02325,1.1925,0.023399999,-0.14605001
31047,"Dawson, Nebraska",0.88502997,1.17769,0.14189,-0.18216
31049,"Deuel, Nebraska",1.09642,1.23478,0.01356,-0.11546
31051,"Dixon, Nebraska",1.13318,1.34632,0.05015,-0.11528
31053,"Dodge, Nebraska",0.93519002,1.13784,0.13586999,-0.19559
31055,"Douglas, Nebraska",0.98873001,1.3975,0.11462,-0.11198
31057,"Dundy, Nebraska",1.03701,1.18224,-0.00727,-0.1365
31059,"Fillmore, Nebraska",1.22969,1.3474,0.01084,-0.13843
31061,"Franklin, Nebraska",1.12527,1.2771699,-0.004,-0.09471
31063,"Frontier, Nebraska",1.15424,1.30427,-0.021120001,-0.11988
31065,"Furnas, Nebraska",1.12683,1.27106,-0.045469999,-0.14911
31067,"Gage, Nebraska",0.99765003,1.1807899,0.076530002,-0.1558
31069,"Garden, Nebraska",,,,
31071,"Garfield, Nebraska",1.0785201,1.2113301,-0.0081,-0.13698
31073,"Gosper, Nebraska",1.17234,1.35888,0.019859999,-0.14767
31075,"Grant, Nebraska",,,,
31077,"Greeley, Nebraska",1.15449,1.30882,-0.05711,-0.12216
31079,"Hall, Nebraska",0.86361003,1.1422,0.19615,-0.20446999
31081,"Hamilton, Nebraska",1.22199,1.3608,0.023469999,-0.13041
31083,"Harlan, Nebraska",1.16705,1.30092,-0.03627,-0.14916
31087,"Hitchcock, Nebraska",1.0055799,1.10523,-0.039080001,-0.11481
31089,"Holt, Nebraska",1.11491,1.25588,0.032760002,-0.16266
31093,"Howard, Nebraska",1.1996,1.33201,0.018929999,-0.12124
31095,"Jefferson, Nebraska",0.87015998,1.1117001,0.062739998,-0.19961999
31097,"Johnson, Nebraska",0.99664998,1.22496,0.12261,-0.096929997
31099,"Kearney, Nebraska",1.2103699,1.32559,0.01547,-0.14037
31101,"Keith, Nebraska",0.98297,1.13337,0.054639999,-0.18054999
31105,"Kimball, Nebraska",1.01007,1.1451401,0.04228,-0.15395001
31107,"Knox, Nebraska",1.0524499,1.28471,0.01622,-0.10006
31109,"Lancaster, Nebraska",1.13976,1.37308,0.076439999,-0.13341001
31111,"Lincoln, Nebraska",0.9903,1.11874,0.10184,-0.19013
31113,"Logan, Nebraska",,,,
31119,"Madison, Nebraska",1.04059,1.19318,0.10577,-0.19064
31121,"Merrick, Nebraska",1.1003799,1.2379,-0.00747,-0.15265
31123,"Morrill, Nebraska",1.025,1.18656,0.04569,-0.15005
31125,"Nance, Nebraska",1.13422,1.2437299,-0.02321,-0.14139999
31127,"Nemaha, Nebraska",1.1546201,1.29747,0.042830002,-0.1611
31129,"Nuckolls, Nebraska",1.0619299,1.24115,0.016559999,-0.14263999
31131,"Otoe, Nebraska",1.0470099,1.23516,0.079209998,-0.15668
31133,"Pawnee, Nebraska",1.0531501,1.21049,0.00193,-0.16446
31135,"Perkins, Nebraska",1.19187,1.33147,-0.080920003,-0.14008
31137,"Phelps, Nebraska",1.23747,1.35326,0.079259999,-0.12921999
31139,"Pierce, Nebraska",1.2013299,1.28045,-0.01725,-0.13511001
31141,"Platte, Nebraska",1.10312,1.25668,0.18211,-0.17462
31143,"Polk, Nebraska",1.16436,1.30574,-0.02036,-0.15117
31145,"Red Willow, Nebraska",1.00973,1.11731,0.055339999,-0.17918999
31147,"Richardson, Nebraska",1.0103199,1.13577,0.03624,-0.17611
31149,"Rock, Nebraska",,,,
31151,"Saline, Nebraska",0.93005002,1.2338099,0.15726,-0.15391
31153,"Sarpy, Nebraska",1.16904,1.37053,0.00358,-0.1161
31155,"Saunders, Nebraska",1.2628599,1.38494,0.00079,-0.13056
31157,"Scotts Bluff, Nebraska",0.90658998,1.05959,0.11557,-0.20135
31159,"Seward, Nebraska",1.23373,1.34825,0.03049,-0.13060001
31161,"Sheridan, Nebraska",0.93629998,1.1489201,0.00573,-0.13268
31163,"Sherman, Nebraska",1.13908,1.28538,0.081040002,-0.10312
31167,"Stanton, Nebraska",1.1953501,1.29975,0.028689999,-0.11639
31169,"Thayer, Nebraska",1.13306,1.2982399,-0.0061,-0.14196
31171,"Thomas, Nebraska",,,,
31173,"Thurston, Nebraska",0.45052001,1.10446,-0.01415,-0.14300001
31175,"Valley, Nebraska",1.14814,1.2753201,0.02165,-0.12084
31177,"Washington, Nebraska",1.2598,1.37149,0.020579999,-0.12989999
31179,"Wayne, Nebraska",1.32552,1.4346499,0.074069999,-0.11656
31181,"Webster, Nebraska",1.12541,1.26425,-0.00714,-0.14983
31185,"York, Nebraska",1.1197799,1.27231,0.0678,-0.17053001
32001,"Churchill, Nevada",0.89598,1.03063,0.11828,-0.1824
32003,"Clark, Nevada",0.88911003,1.20595,0.052480001,-0.12327
32005,"Douglas, Nevada",1.0136499,1.21211,0.067850001,-0.14291
32007,"Elko, Nevada",1.15861,1.23278,0.087980002,-0.10697
32011,"Eureka, Nevada",,,,
32013,"Humboldt, Nevada",1.1883,1.22341,0.11454,-0.11323
32015,"Lander, Nevada",1.41843,1.37685,0.05125,-0.079879999
32017,"Lincoln, Nevada",1.03613,1.1544,-0.00741,-0.18705
32019,"Lyon, Nevada",0.98614001,1.08653,0.08653,-0.12438
32021,"Mineral, Nevada",,,,
32023,"Nye, Nevada",0.81092,0.97021002,0.093280002,-0.16529
32027,"Pershing, Nevada",0.95934999,1.00176,0.056770001,-0.18028
32029,"Storey, Nevada",1.01861,1.17075,0.057999998,-0.11188
32031,"Washoe, Nevada",0.99852997,1.2671,0.12329,-0.15011001
32033,"White Pine, Nevada",0.95529997,1.03617,0.091250002,-0.16926
32510,"Carson City, Nevada",0.87269998,1.08951,0.12477,-0.13655999
33001,"Belknap, New Hampshire",1.17856,1.3187701,0.068870001,-0.1159
33003,"Carroll, New Hampshire",1.17564,1.3321199,0.05325,-0.11336
33005,"Cheshire, New Hampshire",1.19961,1.3159,0.078939997,-0.098580003
33007,"Coos, New Hampshire",0.90666002,1.1091501,0.053149998,-0.12167
33009,"Grafton, New Hampshire",1.1830601,1.40632,0.050170001,-0.10478
33011,"Hillsborough, New Hampshire",1.24105,1.46427,0.12329,-0.084399998
33013,"Merrimack, New Hampshire",1.27125,1.39886,0.05737,-0.10844
33015,"Rockingham, New Hampshire",1.42348,1.51539,-0.00899,-0.07412
33017,"Strafford, New Hampshire",1.28653,1.41373,0.071529999,-0.087739997
33019,"Sullivan, New Hampshire",1.10974,1.26124,0.072590001,-0.11289
34001,"Atlantic, New Jersey",0.81488001,1.30943,0.09584,-0.12614
34003,"Bergen, New Jersey",1.26713,1.60902,0.066739999,-0.085539997
34005,"Burlington, New Jersey",1.17607,1.45394,0.096179999,-0.081809998
34007,"Camden, New Jersey",0.86144,1.43606,0.13602,-0.091310002
34009,"Cape May, New Jersey",1.04821,1.27352,0.1188,-0.13744999
34011,"Cumberland, New Jersey",0.78606999,1.0245399,0.13964,-0.20054001
34013,"Essex, New Jersey",0.65393001,1.4743299,0.09392,-0.064219996
34015,"Gloucester, New Jersey",1.24754,1.43874,0.07096,-0.10423
34017,"Hudson, New Jersey",1.1688499,1.52249,0.1763,-0.082359999
34019,"Hunterdon, New Jersey",1.48628,1.64256,0.1141,-0.064290002
34021,"Mercer, New Jersey",0.67751002,1.51165,0.24101999,-0.062909998
34023,"Middlesex, New Jersey",1.05023,1.5098799,0.132,-0.078900002
34025,"Monmouth, New Jersey",1.20884,1.57222,0.19850001,-0.095640004
34027,"Morris, New Jersey",1.3417701,1.64442,0.14541,-0.065800004
34029,"Ocean, New Jersey",1.15505,1.40597,0.089100003,-0.10165
34031,"Passaic, New Jersey",0.63968998,1.47337,0.16289,-0.066660002
34033,"Salem, New Jersey",1.04498,1.26035,0.09003,-0.12743001
34035,"Somerset, New Jersey",1.29141,1.62082,0.13169,-0.064110003
34037,"Sussex, New Jersey",1.43277,1.55676,0.02715,-0.06893
34039,"Union, New Jersey",0.83995003,1.4651901,0.15459,-0.084069997
34041,"Warren, New Jersey",1.32481,1.48428,0.074359998,-0.077090003
35001,"Bernalillo, New Mexico",0.78013003,1.1113,0.11865,-0.15837
35003,"Catron, New Mexico",,,,
35005,"Chaves, New Mexico",0.63339001,0.82814997,0.15989999,-0.23476
35006,"Cibola, New Mexico",0.48626,0.64275998,0.12451,-0.28516001
35007,"Colfax, New Mexico",0.59557003,0.99602997,0.11791,-0.17111
35009,"Curry, New Mexico",0.83133,1.0258501,0.24047001,-0.19498
35011,"De Baca, New Mexico",,,,
35013,"DoÃƒÂƒÃ‚Â±a Ana, New Mexico",0.64495999,0.91218001,0.19064,-0.17580999
35015,"Eddy, New Mexico",0.98275,1.03903,0.12571999,-0.13725001
35017,"Grant, New Mexico",0.56465,0.80092001,0.17858,-0.2128
35019,"Guadalupe, New Mexico",0.63428998,0.80014998,0.11595,-0.13248999
35023,"Hidalgo, New Mexico",0.62374997,0.79049999,0.02833,-0.11771
35025,"Lea, New Mexico",0.90709001,1.00273,0.1196,-0.17812
35027,"Lincoln, New Mexico",0.67698002,0.92785001,0.064539999,-0.21076
35028,"Los Alamos, New Mexico",1.23713,1.38118,0.021989999,-0.13615
35029,"Luna, New Mexico",0.47791001,0.62039,0.17053001,-0.19686
35031,"McKinley, New Mexico",0.45405999,0.66960001,0.19789,-0.21383999
35033,"Mora, New Mexico",,,,
35035,"Otero, New Mexico",0.74514002,1.02698,0.11812,-0.16109
35037,"Quay, New Mexico",0.43476999,0.74283999,0.065059997,-0.18882
35039,"Rio Arriba, New Mexico",0.44617999,0.71148002,0.15485001,-0.17326
35041,"Roosevelt, New Mexico",0.74466997,0.91267997,0.16203,-0.20472001
35043,"Sandoval, New Mexico",0.78324002,1.06699,0.043779999,-0.17732
35045,"San Juan, New Mexico",0.69602001,0.84605002,0.12833001,-0.23852
35047,"San Miguel, New Mexico",0.41786,0.73645002,0.1496,-0.18295
35049,"Santa Fe, New Mexico",0.67736,1.1614,0.18374,-0.16496
35051,"Sierra, New Mexico",0.55439001,0.80409998,0.15976,-0.19024
35053,"Socorro, New Mexico",0.56765997,0.87625003,0.23942,-0.21117
35055,"Taos, New Mexico",0.65280002,1.0415601,0.11271,-0.15809
35057,"Torrance, New Mexico",0.74239999,0.86251003,0.088100001,-0.10489
35059,"Union, New Mexico",0.57630998,0.88112998,0.02479,-0.18664999
35061,"Valencia, New Mexico",0.63186002,0.81497002,0.16775,-0.20685001
36001,"Albany, New York",1.02947,1.35575,0.09544,-0.10858
36003,"Allegany, New York",0.82256001,1.01311,0.056109998,-0.16242
36005,"Bronx, New York",0.77199,1.15273,0.07198,-0.058010001
36007,"Broome, New York",0.93663001,1.15087,0.11081,-0.17814
36009,"Cattaraugus, New York",0.80588001,0.97615999,0.079700001,-0.1823
36011,"Cayuga, New York",0.92745,1.05498,0.11298,-0.21180999
36013,"Chautauqua, New York",0.72750002,0.94339001,0.096649997,-0.23068
36015,"Chemung, New York",0.86365002,1.09084,0.11883,-0.17194
36017,"Chenango, New York",0.89288002,1.01544,0.062210001,-0.16721
36019,"Clinton, New York",0.95785999,1.09805,0.10676,-0.18142
36021,"Columbia, New York",0.99403,1.24517,0.098499998,-0.12119
36023,"Cortland, New York",0.93902999,1.10464,0.13257,-0.16564
36025,"Delaware, New York",0.8998,1.12719,0.062679999,-0.12199
36027,"Dutchess, New York",1.12957,1.37646,0.10016,-0.099260002
36029,"Erie, New York",0.86048001,1.31566,0.13653,-0.1024
36031,"Essex, New York",0.95328999,1.1633101,0.076399997,-0.15194
36033,"Franklin, New York",0.80321997,0.98864001,0.07271,-0.18595
36035,"Fulton, New York",0.79727,0.95506001,0.092610002,-0.21777
36037,"Genesee, New York",1.01706,1.1295201,0.072049998,-0.16581
36039,"Greene, New York",0.99998999,1.1982501,0.12808999,-0.13603
36041,"Hamilton, New York",1.01467,1.24412,-0.02234,-0.11121
36043,"Herkimer, New York",0.87127,1.01213,0.067479998,-0.17718001
36045,"Jefferson, New York",0.95099002,1.10805,0.067649998,-0.15443
36047,"Kings, New York",1.01167,1.49287,0.11432,-0.092220001
36049,"Lewis, New York",0.95090002,1.05751,0.034449998,-0.15677001
36051,"Livingston, New York",1.01814,1.1948299,0.06129,-0.13727
36053,"Madison, New York",1.02644,1.19809,0.082000002,-0.14686
36055,"Monroe, New York",0.90170002,1.32693,0.13687,-0.11739
36057,"Montgomery, New York",0.77626997,0.97242999,0.094910003,-0.21201999
36059,"Nassau, New York",1.10282,1.6292599,0.084239997,-0.054129999
36061,"New York, New York",1.1464,1.63237,0.10714,-0.071740001
36063,"Niagara, New York",0.93123001,1.10595,0.11199,-0.1992
36065,"Oneida, New York",0.83490002,1.08736,0.11888,-0.18982001
36067,"Onondaga, New York",0.95504999,1.29107,0.1397,-0.13899
36069,"Ontario, New York",1.06747,1.23638,0.090109996,-0.15831999
36071,"Orange, New York",1.02791,1.29478,0.14825,-0.12617999
36073,"Orleans, New York",0.81313002,0.97237998,0.064690001,-0.18046001
36075,"Oswego, New York",0.89772999,1.04605,0.12051,-0.18368
36077,"Otsego, New York",0.94972003,1.15622,0.06019,-0.14601
36079,"Putnam, New York",1.3828,1.5465,0.16018,-0.0726
36081,"Queens, New York",1.01785,1.43733,0.19178,-0.086989999
36083,"Rensselaer, New York",1.04721,1.27811,0.142,-0.14098001
36085,"Richmond, New York",1.18641,1.4418401,0.13051,-0.09127
36087,"Rockland, New York",0.89642,1.44214,0.16595,-0.094489999
36089,"St. Lawrence, New York",0.88972002,1.06582,0.082269996,-0.17655
36091,"Saratoga, New York",1.22892,1.38142,0.082989998,-0.1222
36093,"Schenectady, New York",0.93818003,1.2682,0.10717,-0.13987
36095,"Schoharie, New York",1.0046,1.15242,0.085469998,-0.092370003
36097,"Schuyler, New York",0.92041999,1.08825,0.077930003,-0.15538999
36099,"Seneca, New York",0.94786,1.07012,0.082549997,-0.15945999
36101,"Steuben, New York",0.88042003,1.05521,0.10777,-0.17391001
36103,"Suffolk, New York",1.1082799,1.50362,0.085560001,-0.060989998
36105,"Sullivan, New York",0.90526998,1.12177,0.086099997,-0.12179
36107,"Tioga, New York",1.02294,1.14832,0.098250002,-0.13349999
36109,"Tompkins, New York",1.1517,1.38544,0.10349,-0.11517
36111,"Ulster, New York",1.00528,1.2442,0.092869997,-0.1418
36113,"Warren, New York",1.01987,1.19911,0.091849998,-0.17595001
36115,"Washington, New York",0.97302002,1.1231101,0.10965,-0.14907999
36117,"Wayne, New York",0.96425003,1.1418101,0.078510001,-0.14922
36119,"Westchester, New York",0.98014998,1.53179,0.15073,-0.076360002
36121,"Wyoming, New York",1.01695,1.12073,0.034370001,-0.14278001
36123,"Yates, New York",0.90726,1.05673,0.06515,-0.15875
37001,"Alamance, North Carolina",0.71328002,1.00818,0.10332,-0.21381
37003,"Alexander, North Carolina",0.70081002,0.80462003,0.047320001,-0.29918
37005,"Alleghany, North Carolina",0.53083003,0.77372998,0.060139999,-0.26758999
37007,"Anson, North Carolina",0.49107999,0.68798,0.10219,-0.32855001
37009,"Ashe, North Carolina",0.67733997,0.88852,0.048209999,-0.23149
37011,"Avery, North Carolina",0.65509999,0.97754002,-0.00123,-0.19449
37013,"Beaufort, North Carolina",0.62496001,0.81283998,0.12713,-0.28647
37015,"Bertie, North Carolina",0.54479998,0.67554998,-0.00765,-0.28832999
37017,"Bladen, North Carolina",0.47898999,0.65741998,0.047649998,-0.36142999
37019,"Brunswick, North Carolina",0.72825003,1.02452,0.03599,-0.22382
37021,"Buncombe, North Carolina",0.86075002,1.19771,0.04899,-0.19967
37023,"Burke, North Carolina",0.54486001,0.73088002,0.10757,-0.33092001
37025,"Cabarrus, North Carolina",0.92739999,1.1605901,0.11468,-0.1573
37027,"Caldwell, North Carolina",0.58791,0.73123997,0.086879998,-0.29683
37029,"Camden, North Carolina",0.94270998,1.0753599,-0.029850001,-0.15588
37031,"Carteret, North Carolina",0.83275998,1.06359,0.047540002,-0.22048
37033,"Caswell, North Carolina",0.61247998,0.77366,0.055070002,-0.22781999
37035,"Catawba, North Carolina",0.73527002,0.92049998,0.12183,-0.24945
37037,"Chatham, North Carolina",0.72021002,1.12023,0.12045,-0.16892999
37039,"Cherokee, North Carolina",0.61282003,0.77138001,0.05962,-0.24914999
37041,"Chowan, North Carolina",0.59675997,0.80614001,0.13847999,-0.27704999
37043,"Clay, North Carolina",0.63514,0.86650002,0.03647,-0.21889
37045,"Cleveland, North Carolina",0.59943002,0.77228999,0.098339997,-0.33972999
37047,"Columbus, North Carolina",0.47319001,0.61584002,0.05576,-0.29752001
37049,"Craven, North Carolina",0.79703999,0.99934,0.10831,-0.226
37051,"Cumberland, North Carolina",0.74967003,1.01218,0.094209999,-0.15995
37053,"Currituck, North Carolina",0.96258998,1.13853,0.03503,-0.15308
37055,"Dare, North Carolina",0.84460002,1.09549,0.00457,-0.17591999
37057,"Davidson, North Carolina",0.67172998,0.83868003,0.11562,-0.23052
37059,"Davie, North Carolina",0.77007997,0.97307998,0.065860003,-0.23748
37061,"Duplin, North Carolina",0.52986997,0.74094999,0.053180002,-0.25615999
37063,"Durham, North Carolina",0.98044002,1.34372,0.15534,-0.12823001
37065,"Edgecombe, North Carolina",0.50467998,0.69200999,0.1227,-0.28718001
37067,"Forsyth, North Carolina",0.76261997,1.11884,0.12639999,-0.19882999
37069,"Franklin, North Carolina",0.83625001,1.08491,0.084639996,-0.21928
37071,"Gaston, North Carolina",0.73729998,1.0248899,0.091789998,-0.20928
37073,"Gates, North Carolina",0.81238002,0.91948003,0.0108,-0.15729
37075,"Graham, North Carolina",0.59455001,0.70679998,-0.01349,-0.28038001
37077,"Granville, North Carolina",0.73852003,0.93845999,0.08647,-0.20836
37079,"Greene, North Carolina",0.56743997,0.76314002,0.09448,-0.34244999
37081,"Guilford, North Carolina",0.76041001,1.08604,0.10207,-0.18522
37083,"Halifax, North Carolina",0.40996999,0.64770001,0.12571,-0.25007001
37085,"Harnett, North Carolina",0.80492997,1.02195,0.088699996,-0.19898
37087,"Haywood, North Carolina",0.71145999,0.94722003,0.081600003,-0.23101
37089,"Henderson, North Carolina",0.78627998,1.07113,0.061919998,-0.21243
37091,"Hertford, North Carolina",0.55201,0.72314,0.016419999,-0.26705
37093,"Hoke, North Carolina",0.74270999,0.99374002,0.1069,-0.1734
37095,"Hyde, North Carolina",0.72933,0.93667001,0.074249998,-0.15611
37097,"Iredell, North Carolina",0.78377998,1.1645401,0.072219998,-0.15805
37099,"Jackson, North Carolina",0.76914001,0.98707002,0.042750001,-0.19035
37101,"Johnston, North Carolina",0.82919002,1.09591,0.098609999,-0.17203
37103,"Jones, North Carolina",0.68414003,0.85369003,-0.024590001,-0.23746
37105,"Lee, North Carolina",0.70226997,0.97719997,0.17323001,-0.21516
37107,"Lenoir, North Carolina",0.55470997,0.76633,0.11606,-0.29853001
37109,"Lincoln, North Carolina",0.78244001,1.03658,0.029999999,-0.2369
37111,"McDowell, North Carolina",0.55012,0.70959997,0.094499998,-0.30386999
37113,"Macon, North Carolina",0.62055999,0.84073001,0.0814,-0.27181
37115,"Madison, North Carolina",0.67281997,1.00805,0.11497,-0.18434
37117,"Martin, North Carolina",0.55782002,0.71446002,0.078220002,-0.30906999
37119,"Mecklenburg, North Carolina",0.90977001,1.29708,0.16520999,-0.11437
37121,"Mitchell, North Carolina",0.65937001,0.81836998,0.062240001,-0.24212
37123,"Montgomery, North Carolina",0.51450998,0.69321001,0.048939999,-0.29890999
37125,"Moore, North Carolina",0.87080002,1.19186,0.081220001,-0.20394
37127,"Nash, North Carolina",0.66205001,0.84127998,0.14448,-0.25106999
37129,"New Hanover, North Carolina",0.90733999,1.1953501,0.041820001,-0.19691999
37131,"Northampton, North Carolina",0.55910999,0.79029,0.090810001,-0.12432
37133,"Onslow, North Carolina",0.92316997,1.0984499,0.047740001,-0.13929
37135,"Orange, North Carolina",1.11721,1.42252,0.034929998,-0.13365
37137,"Pamlico, North Carolina",0.65915,0.86606002,-0.00662,-0.21358
37139,"Pasquotank, North Carolina",0.70270997,0.88603002,0.16063,-0.16749001
37141,"Pender, North Carolina",0.79939997,1.13434,0.030339999,-0.20563
37143,"Perquimans, North Carolina",0.67922002,0.85753,0.045600001,-0.18892001
37145,"Person, North Carolina",0.63607001,0.84810001,0.070490003,-0.26710999
37147,"Pitt, North Carolina",0.74484003,1.00214,0.15099999,-0.23458
37149,"Polk, North Carolina",0.77086997,1.01588,0.01915,-0.20837
37151,"Randolph, North Carolina",0.64986998,0.82375997,0.1067,-0.25283
37153,"Richmond, North Carolina",0.46327999,0.58012003,0.11552,-0.42372
37155,"Robeson, North Carolina",0.40397999,0.60145998,0.15143,-0.29098001
37157,"Rockingham, North Carolina",0.59391999,0.80913001,0.11365,-0.24582
37159,"Rowan, North Carolina",0.73705,0.93211001,0.083659999,-0.21672
37161,"Rutherford, North Carolina",0.62147999,0.77947998,0.090970002,-0.26914999
37163,"Sampson, North Carolina",0.50253999,0.70372999,0.045770001,-0.33893999
37165,"Scotland, North Carolina",0.45646,0.63169998,0.14939,-0.38837001
37167,"Stanly, North Carolina",0.74381,0.92448997,0.032340001,-0.21607
37169,"Stokes, North Carolina",0.65644002,0.80921,0.025730001,-0.23976
37171,"Surry, North Carolina",0.59092999,0.73268002,0.04417,-0.29495999
37173,"Swain, North Carolina",0.55396003,0.75453001,0.13342001,-0.21239001
37175,"Transylvania, North Carolina",0.64547002,1.03815,0.061859999,-0.20901
37177,"Tyrrell, North Carolina",,,,
37179,"Union, North Carolina",0.87331998,1.27416,0.082950003,-0.1309
